jd_no,Job Title,Job Description/Responsibilities,Job Location,Job Position Type,Required Qualifications/Skills,Preferred Qualifications/Skills,Company Name,Company Description,Company Location
18706,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17516,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17898,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17462,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
10703,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20459,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20809,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17819,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20820,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20114,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
14993,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17364,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19950,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20228,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17431,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17958,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17506,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20830,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18310,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17800,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19477,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18408,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20355,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18795,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20068,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19745,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20141,[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
23585,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21786,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16092,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17365,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19776,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22091,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20569,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18937,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
15774,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
19330,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17694,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22055,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20983,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16476,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19283,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19945,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16457,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22189,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19499,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
20069,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
11724,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
23611,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16863,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18905,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17378,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21827,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17612,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22871,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19678,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22400,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17434,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18768,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18865,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
20776,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
20093,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20112,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20413,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17118,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18402,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22146,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17330,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
17200,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
17213,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19140,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21876,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19861,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17835,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22966,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20536,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19948,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
